https://github.com/osmandapp/osmand/commit/c62aff1862e2d7a9451ad646288e63a310a0b6a0,translated using weblate ( persian ) currently translated at 71 . 7 % ( 1743 of 2429 strings ),translated using weblate ( persian ) currently translated at 100 . 0 % ( <UNK> of <UNK> strings ),0.5101364843241596,0.6923076923076923,translated using weblate ( persian ) currently translated at 100 . 0 % ( <UNK> of <UNK> strings ),0.5101364843241596,0.6923076923076923,translated using weblate ( persian ) currently translated at 100 . 0 % ( <UNK> of <UNK> strings ),0.5101364843241596,0.6923076923076923
https://github.com/shyiko/mysql-binlog-connector-java/commit/fff41d9bab24c80b1ddab9726c759c2b63e0fb0d,added . gitattributes,add crlf file for bat files,0,0.0,add . <UNK> . <UNK> file as it doesn ' t add it <UNK> <UNK>,9.257324954728539e-232,0.0,add text . gitattributes text,8.38826642100846e-155,0.5
https://github.com/jabref/jabref/commit/ea762466667c88972fa06f3517ce5c9b01761f7f,update bcprov - jdk15on from 1 . 56 -> 1 . 57,fixed jdk15on - <UNK> - image updated,6.520501036082648e-232,0.125,<UNK> <UNK> version,0,0.0,downgrade jdk15on 942 1 . 57 in core,2.909889814107662e-78,0.375
https://github.com/stagemonitor/stagemonitor/commit/7625f815fca64aa37ec6c0cc236731fe036ddb80,upgrade to new travis infrastructure,added cache,0,0.0,cache gradle dependencies,0,0.0,travis . yml for <UNK>,1.2183324802375697e-231,0.2
https://github.com/osmandapp/osmand/commit/56ff2b542a97df18970e3ee47297db24b110c8db,translated using weblate ( swedish ) currently translated at 99 . 4 % ( 1588 of 1597 strings ),translated using weblate ( swedish ) currently translated at 99 . 4 % ( <UNK> of 1730 strings ),0.7623229060966982,0.8461538461538461,translated using weblate ( swedish ) currently translated at 99 . 5 % ( <UNK> of 1597 strings ),0.709421400618421,0.8461538461538461,translated using weblate ( swedish ) currently translated at 99 . 2 % ( <UNK> of 1597 strings ),0.709421400618421,0.8461538461538461
https://github.com/slapperwan/gh4a/commit/5a2fc701203bf6e7dfe2ec7821d6e3c6bbf0ec41,update to as 2 . 2,update gradle plugin to 2 . 2 . 1,4.583829695130767e-78,0.8,update to v2 . 2 . 2,6.313993041533344e-78,0.8,update to new 2 . 2,7.262123179505913e-78,0.8
https://github.com/geometer/fbreaderj/commit/030aa3d2c1158024bd5b92e10616ea307c5000b6,updated changelog,updated changelog,1.491668146240062e-154,1.0,updated changelog,1.491668146240062e-154,1.0,updated changelog,1.491668146240062e-154,1.0
https://github.com/hamcrest/javahamcrest/commit/57961999218c1173900c5a4d23de8ddc178c59f2,specify a local ./ gradlew,updated travis script,0,0.0,* travis config file,0,0.0,gh - <UNK> - updated travis script,0,0.0
https://github.com/vaadin/framework/commit/21d9fb804e5e0e446c4535d0e102e98cedb60352,made feature browser custom layout template somewhat compatible with new layouts ( without refactoring whole applciation ) svn changeset : 6129 / svn branch : trunk,fixed table <UNK> tests : <UNK> works svn changeset : <UNK> / svn branch : trunk,0.16389967691647347,0.23809523809523808,fixed demo svn changeset : <UNK> / svn branch : trunk,0.12000014274110983,0.23809523809523808,fixed <UNK> . html svn changeset : <UNK> / svn branch : trunk,0.14228496235597804,0.23809523809523808
https://github.com/codenameone/codenameone/commit/1c4c6a7bdb2704e9c70c9d14658cfabcc03f289b,updated version number and designer theme,updated version number,4.493053873107152e-78,0.5,updated version number and updated ios theme,0.4347208719449914,0.8333333333333334,updated version number,4.493053873107152e-78,0.5
https://github.com/p6spy/p6spy/commit/6fe7b2fc36d2294893ae92ae999394a7e2c7a71e,restored the previously removed pgp part,fixed travis : sonatype_username env vars if the <UNK> is <UNK>,1.0003688322288243e-231,0.16666666666666666,let travis also use <UNK>,0,0.0,added sudo before_install install info,0,0.0
https://github.com/osmandapp/osmand/commit/37a96f453eb09cca88bfedc8d25ed5c93c488390,translated using weblate ( persian ) currently translated at 100 . 0 % ( 2537 of 2537 strings ),translated using weblate ( persian ) currently translated at 100 . 0 % ( <UNK> of <UNK> strings ),0.7623229060966982,0.8461538461538461,translated using weblate ( persian ) currently translated at 100 . 0 % ( <UNK> of <UNK> strings ),0.7623229060966982,0.8461538461538461,translated using weblate ( persian ) currently translated at 100 . 0 % ( <UNK> of <UNK> strings ),0.7623229060966982,0.8461538461538461
https://github.com/jabref/jabref/commit/8b403fc631d2b07fb03d8fc8b776984aee7b2561,updated jabref_tr . properties translated the last three entries to turkish,updated jabref_tr . properties (# <UNK> ) translated the most recent entries to turkish,0.2865612242047131,0.8181818181818182,updated jabref_tr . properties (# <UNK> ) translated the new entries to turkish,0.31170906522700675,0.8181818181818182,updated jabref_tr . properties (# 2056 ) translated the last last <UNK> to turkish,0.2865612242047131,0.8181818181818182
https://github.com/kalessil/phpinspectionsea/commit/44f359073b2104c6c93c04c8126bf19e046828d3,rules list : fix markup,updated readme . md,0,0.0,add <UNK> details to readme,0,0.0,added a <UNK> bugs bugs | | with the <UNK> that does not exist,0,0.0
https://github.com/osmandapp/osmand/commit/324bdfb0e638a79a7f08387818ece98a051fc7fc,translated using weblate ( dutch ) currently translated at 100 . 0 % ( 2220 of 2220 strings ),translated using weblate ( dutch ) currently translated at 100 . 0 % ( 2221 of 2221 strings ),0.7623229060966982,0.8461538461538461,translated using weblate ( dutch ) currently translated at 100 . 0 % ( 2221 of 2221 strings ),0.7623229060966982,0.8461538461538461,translated using weblate ( dutch ) currently translated at 100 . 0 % ( <UNK> of <UNK> strings ),0.7623229060966982,0.8461538461538461
https://github.com/google/truth/commit/e3b40022c6e6b6a4fe33c04f51fb5b0c60e31ece,release 0 . 7 . 0,[ maven - release - plugin ] prepare release truth - 0 . 7 . 0,0.23961829057131984,1.0,restore snapshot version,0,0.0,bump to version 0 . 7 . 0,0.5169731539571706,0.75
https://github.com/apache/incubator-gobblin/commit/f7a89fb12aa9eaa5c6c78e45f2e7bbe179fa6929,[ gobblin - 341 ] getlogger () method bug fix closes # 2196 from autumnust / loggingclassfix,fixing bug which causes level when <UNK> <UNK> time is changed to set <UNK> if there is changed,8.844844403089351e-232,0.09090909090909091,"minor , <UNK> <UNK> in <UNK>",0,0.0,[ gobblin - <UNK> ] fix gobblin <UNK> <UNK>,1.8844687252600722e-78,0.18181818181818182
https://github.com/java-json-tools/json-schema-validator/commit/3d356a5d1d79e76cc371686f8c9e2ab4cf873262,"jsonfragment : code "" clearance "" in . equals ()","jsonfragment : fix missing <UNK> () and <UNK> , i need to <UNK> the jsonfragment () method that was <UNK>",4.446380555605557e-155,0.2,<UNK> : fix regex name error <UNK> <UNK> () this <UNK> if the <UNK> is not java,1.0669733992029681e-231,0.0,jsonfragment java ... list ... was <UNK>,7.296382734947757e-232,0.2
https://github.com/osmandapp/osmand/commit/a8cc1aafb96e8d8d5ece91d80c0bad761a60af22,translated using weblate ( danish ) currently translated at 100 . 0 % ( 1957 of 1957 strings ),translated using weblate ( danish ) currently translated at 100 . 0 % ( <UNK> of <UNK> strings ),0.7623229060966982,0.8461538461538461,translated using weblate ( danish ) currently translated at 100 . 0 % ( <UNK> of <UNK> strings ),0.7623229060966982,0.8461538461538461,translated using weblate ( danish ) currently translated at 100 . 0 % ( <UNK> of <UNK> strings ),0.7623229060966982,0.8461538461538461
https://github.com/jitsi/jitsi/commit/9fc758d80b0f3af4a893f90ad240d4b3fb538d3d,"updates the detection of a remote desktop sharing call via the new controls of imgstreaming . datasource , in order to display a desktop icon as the local visual",updates libjitsi to <UNK>,2.957401662980227e-234,0.07407407407407407,updates libjitsi to <UNK>,2.957401662980227e-234,0.07407407407407407,updates libjitsi to <UNK>,2.957401662980227e-234,0.07407407407407407
https://github.com/osmandapp/osmand/commit/8aea78ab8022931ef3d5047975c025680a47a862,translated using weblate ( ukrainian ) currently translated at 100 . 0 % ( 2400 of 2400 strings ),translated using weblate ( ukrainian ) currently translated at 100 . 0 % ( 1514 of 1514 strings ),0.7623229060966982,0.8461538461538461,translated using weblate ( ukrainian ) currently translated at 99 . 8 % ( <UNK> of 2603 strings ),0.5101364843241596,0.6923076923076923,translated using weblate ( ukrainian ) currently translated at 100 . 0 % ( <UNK> of <UNK> strings ),0.7623229060966982,0.8461538461538461
https://github.com/syncthing/syncthing-android/commit/8e75a88b6aa218fc356837013a284c304df6808a,try to fix notification not showing ( ref # 966 ),fixed bug where the type of the stream is <UNK>,0,0.125,"fixed issue with <UNK> , not necessary <UNK>",7.445183326929416e-232,0.25,fixed syncthingservice syncthingservice registeronsharedpreferencechangelistener service <UNK>,0,0.125
