https://github.com/SeleniumHQ/selenium/commit/7fb3db4525f5c87ab769b87ac6701f1cb144b958,adding some android output directories to gitignore,ignoring android - client gitignore,9.711929667259895e-232,0.2857142857142857,ignoring the build files of the ignore files,0,0.0,ignore android / client / bin / bin / bin / bin / bin / bin / bin / bin / bin / bin / bin / bin / bin / bin / bin / bin / bin / bin / bin / bin / bin / bin / bin / bin / bin / bin,6.659801989051833e-232,0.14285714285714285
https://github.com/google/closure-compiler/commit/aff7bec2e3a792b8c08c7d34c4f43f1f4b59ebff,fix mistaken double - negative in varcheck error message,"make the error message clearer that the error message is "" instead of "" undefined",4.65988169467104e-155,0.25,update the error message when a line is too <UNK>,5.7592918561109494e-155,0.25,<UNK> the <UNK> <UNK> <UNK> to a externs,0,0.0
https://github.com/Anuken/Mindustry/commit/46df7726c3b2a1346f13fb4c01def046435845fd,update bundle_uk_ua . properties,update bundle_uk_ua . properties,1.0,1.0,update bundle_ru . properties,1.0547686614863434e-154,0.6,update bundle_uk_ua . properties,1.0,1.0
https://github.com/DrKLO/Telegram/commit/7fb9f0b85621940e0a5ba977278f6f27fc323046,fix apkdiff not checking entire files,fix apkdiff . py,5.780789590099596e-155,0.3333333333333333,fix logic issue in doc,9.97486269044271e-232,0.16666666666666666,update readme . md,0,0.0
https://github.com/real-logic/aeron/commit/1eca38ddc3720f6204ab9b5245f08aa232df51cb,remove use of register which should not be required,set the buffer size of the buffer size to the buffer before <UNK> it,9.418382295637229e-232,0.1111111111111111,make local permissions clear consistent by default when listing windows <UNK>,0,0.0,remove redundant aeron_data_header_t <UNK>,3.690840039559348e-232,0.1111111111111111
https://github.com/hazelcast/hazelcast/commit/83b052cd99e930993c59cfb5bf3933477bacee9b,remove empty static initializer from unit test for on master branch,removed unused import,0,0.09090909090909091,changed <UNK> . <UNK> () to final,0,0.0,update <UNK> - <UNK> . md,0,0.0
https://github.com/square/dagger/commit/acb4098975f016939836d013f19a988ed673010d,remove unused import,remove unused import,1.2213386697554703e-77,1.0,remove unused import,1.2213386697554703e-77,1.0,remove unused import,1.2213386697554703e-77,1.0
https://github.com/go-lang-plugin-org/go-lang-idea-plugin/commit/3a6e4e228f1cb33178e35ee1d0ac6981bdf81006,"do not resolve import "" builtin """,don ' t try to <UNK> an <UNK> if it ' s not <UNK>,9.418382295637229e-232,0.2,fix <UNK> . js,0,0.0,fix for # <UNK> import,8.166726842395623e-232,0.2
https://github.com/wordpress-mobile/WordPress-Android/commit/fdfc2e5995decbb91164f2b590b7d29b8e3a8622,change background color,change color of blue,1.5319719891192393e-231,0.6666666666666666,change background color,1.2213386697554703e-77,1.0,update color resource <UNK> color from <UNK> to 2ea2cc <UNK>,1.0244914152188952e-231,0.3333333333333333
https://github.com/vespa-engine/vespa/commit/1e42ad5bb2e728b3d4c77120faa4f80ff0f92855,upgrade protoc jar maven plugin version,upgrade to latest version of protoc - jar - maven - plugin,1.5319719891192393e-231,0.8333333333333334,use latest version of maven - <UNK> - plugin,1.384292958842266e-231,0.3333333333333333,upgrade to protoc jar maven plugin 3 . 6 . 0 . 1,0.2044800736021839,0.8333333333333334
https://github.com/M66B/XPrivacy/commit/d01e7c8e0e26de25cc43f13e39469f764183707a,updated compatibility section refs # 1340,add link to google security poweramp version,0,0.0,<UNK> -> <UNK>,0,0.0,update issue link to point to poweramp poweramp full unlocker,0,0.2
https://github.com/openhab/openhab1-addons/commit/632eb4b59c43e69e13fc2d5202ba160221852b3b,enocean bindingupdated enocean lib to work with more eep,updated enocean - lib version,6.510101141652543e-232,0.2222222222222222,updated <UNK> java lib version,5.474320712955125e-232,0.1111111111111111,added enocean enocean - enocean - library jar,1.1368587676511996e-231,0.2222222222222222
https://github.com/robolectric/robolectric/commit/0d7ef54a8227251aa24fb106dced9e3f4b40329e,add getapplicationicon ( string ) to robolectricpackagemanager interface,update robolectricpackagemanager . java,4.739132419722992e-232,0.16666666666666666,<UNK> () from <UNK> (),0,0.0,add throws <UNK> in robolectricpackagemanager robolectricpackagemanager . java,1.2882297539194154e-231,0.3333333333333333
https://github.com/Alluxio/alluxio/commit/07deb32ee0151ed5dd62eacc50fbb4e0172fa8c1,format master in docker should never attempt to ssh to workers,use default format for alluxio / bin / alluxio / bin / alluxio # <UNK>,9.257324954728539e-232,0.09090909090909091,fix circle ci,0,0.0,formatmaster formatmaster format for alluxio format,5.058927350602078e-232,0.09090909090909091
https://github.com/undertow-io/undertow/commit/51af3456b5fc084e16f4d7143b9b5ee1e605518c,parse form data using blocking io for blocking exchanges,fix issue with eagerformparsinghandler parser,0,0.0,fix <UNK> # <UNK> () already taking a value between instance and <UNK>,0,0.0,eagerformparsinghandler eagerformparsinghandler - <UNK> eagerformparsinghandler <UNK> <UNK> <UNK> <UNK> <UNK> <UNK> <UNK> <UNK>,0,0.0
https://github.com/wordpress-mobile/WordPress-Android/commit/7d73c60da2cea31e8f665d963e32fb6aa48c5fe3,bump version number to 843,bump the version number to 843,0.537284965911771,1.0,bump version number to <UNK>,0.668740304976422,0.8,bump version number,6.2705618118895185e-78,0.6
https://github.com/spockframework/spock/commit/4f38a1e81bd2dda058035ed8049f13d01d7dda94,add shippable config,add shippable . yml,9.53091075863908e-155,0.6666666666666666,add funding . yml,1.2882297539194154e-231,0.3333333333333333,. 2 . 4 < zwwill @ zw . 163 . com create shippable . yml,9.109159947227211e-232,0.3333333333333333
https://github.com/wordpress-mobile/WordPress-Android/commit/ee41fd42449c8948d4112b52db56940fbfa3871d,bumping for 4 . 9versioncode 232 release,4 . <UNK> version bump,5.6228231334895985e-155,0.16666666666666666,4 . <UNK> version bump,5.6228231334895985e-155,0.16666666666666666,4 . <UNK> version bump,5.6228231334895985e-155,0.16666666666666666
https://github.com/Snailclimb/JavaGuide/commit/3152b50eb7c1b758d1ddfdb7c2d47ba65f2d66b7,update aqs . md,update aqs . md,1.0,1.0,update <UNK> . md,1.0547686614863434e-154,0.6666666666666666,update aqs aqs . md,8.167583944917616e-78,1.0
https://github.com/google/guava/commit/5d1830f735d38e545fdc495886e66e903f5ad53e,specify the behavior of hashers after hasher # hash () has been called,fix javadoc for hasher . kevin,3.624879844624495e-232,0.09090909090909091,add docstring to <UNK>,0,0.0,<UNK> the <UNK> of the any methods,5.652478243478208e-232,0.18181818181818182
https://github.com/google/open-location-code/commit/d849fac183549a6a5467a4f9a3d51e060ffc5d44,update . travis . yml,reducing number of java versions in travis build to trying to fix travis build,9.418382295637229e-232,0.3333333333333333,update to use java 11 in travis ci,1.2882297539194154e-231,0.6666666666666666,remove openjdk6 oraclejdk8 jdk 8,0,0.0
https://github.com/apache/lucene-solr/commit/64d142858df5066524dd777dd7c5d506fc9fb874,add the new shape to the standard objects class,fix for http :// code . google . com / p / mybatis / issues / detail ? id =,0,0.0,<UNK> needs to expose <UNK>,5.474320712955125e-232,0.1111111111111111,add <UNK> to standardobjects standardobjects <UNK>,8.396161215621529e-232,0.2222222222222222
