https://github.com/osmandapp/osmand/commit/c62aff1862e2d7a9451ad646288e63a310a0b6a0,translated using weblate ( persian ) currently translated at 71 . 7 % ( 1743 of 2429 strings ),translated using weblate ( persian ) currently translated at 95 . 5 % ( <UNK> of <UNK> strings ),0.5101364843241596,0.6923076923076923,translated using weblate ( persian ) currently translated at 99 . 9 % ( <UNK> of <UNK> strings ),0.5101364843241596,0.6923076923076923,translated using weblate ( persian ) currently translated at 100 . 0 % ( <UNK> of <UNK> strings ),0.5101364843241596,0.6923076923076923
https://github.com/shyiko/mysql-binlog-connector-java/commit/fff41d9bab24c80b1ddab9726c759c2b63e0fb0d,added . gitattributes,. gitattributes files that we don ' t <UNK> <UNK> on <UNK> files on <UNK> file <UNK>,4.368048869756373e-155,0.5,added . files to ignore files,7.57965434483665e-155,0.5,add . gitattributes gitattributes gitattributes . gitattributes,6.968148412761692e-155,0.5
https://github.com/jabref/jabref/commit/ea762466667c88972fa06f3517ce5c9b01761f7f,update bcprov - jdk15on from 1 . 56 -> 1 . 57,fixed build . gradle : update example - cli,9.918892480173173e-232,0.125,updated <UNK> version of <UNK> library,0,0.125,remove <UNK> - - - plugin from build . 57 . 13 to 942 pull - issuecomment - plugin,5.186903763466333e-155,0.25
https://github.com/stagemonitor/stagemonitor/commit/7625f815fca64aa37ec6c0cc236731fe036ddb80,upgrade to new travis infrastructure,adding gradle config for gradle plugin also,0,0.0,adds cache to speed up travis builds,1.331960397810445e-231,0.4,try to fix travis build,1.4488496539373276e-231,0.4
https://github.com/osmandapp/osmand/commit/56ff2b542a97df18970e3ee47297db24b110c8db,translated using weblate ( swedish ) currently translated at 99 . 4 % ( 1588 of 1597 strings ),translated using weblate ( swedish ) currently translated at 99 . 5 % ( <UNK> of <UNK> strings ),0.6208828711777619,0.7692307692307693,translated using weblate ( swedish ) currently translated at 99 . 2 % ( <UNK> of 1832 strings ),0.6208828711777619,0.7692307692307693,translated using weblate ( swedish ) currently translated at 99 . 8 % ( <UNK> of <UNK> strings ),0.6208828711777619,0.7692307692307693
https://github.com/slapperwan/gh4a/commit/5a2fc701203bf6e7dfe2ec7821d6e3c6bbf0ec41,update to as 2 . 2,update to as 2 . 0,0.7598356856515925,0.8,update to 2 . 2 . 3,6.313993041533344e-78,0.8,upgrade gradle plugin,0,0.0
https://github.com/geometer/fbreaderj/commit/030aa3d2c1158024bd5b92e10616ea307c5000b6,updated changelog,updated changelog,1.491668146240062e-154,1.0,updated changelog,1.491668146240062e-154,1.0,updated changelog,1.491668146240062e-154,1.0
https://github.com/hamcrest/javahamcrest/commit/57961999218c1173900c5a4d23de8ddc178c59f2,specify a local ./ gradlew,changed travis script command,0,0.0,fix travis build,0,0.0,javadoc to fix travis build,0,0.0
https://github.com/vaadin/framework/commit/21d9fb804e5e0e446c4535d0e102e98cedb60352,made feature browser custom layout template somewhat compatible with new layouts ( without refactoring whole applciation ) svn changeset : 6129 / svn branch : trunk,featurebrowser tests : updated width for <UNK> <UNK> <UNK>,1.590793012977122e-232,0.0,fixed <UNK> tests for <UNK> example svn changeset : <UNK> / svn branch : trunk,0.1580389780788599,0.23809523809523808,added width for width svn changeset : <UNK> / svn branch : trunk,0.14228496235597804,0.23809523809523808
https://github.com/codenameone/codenameone/commit/1c4c6a7bdb2704e9c70c9d14658cfabcc03f289b,updated version number and designer theme,updated version number and updated ios theme,0.4347208719449914,0.8333333333333334,updated version number and updated ios theme,0.4347208719449914,0.8333333333333334,updated version number,4.493053873107152e-78,0.5
