https://github.com/SeleniumHQ/selenium/commit/7fb3db4525f5c87ab769b87ac6701f1cb144b958,adding some android output directories to gitignore,ignore bin / bin / bin / bin / bin / bin / bin / bin / bin / bin,0,0.0,added a missing <UNK> . gitignore file that i added the missing <UNK> . gitignore added to the compiled <UNK>,1.0244914152188952e-231,0.2857142857142857,update . gitignore,3.648956622645728e-232,0.14285714285714285
https://github.com/google/closure-compiler/commit/aff7bec2e3a792b8c08c7d34c4f43f1f4b59ebff,fix mistaken double - negative in varcheck error message,fix a typo in error message ------------ created by moehttps :// github . com / google / moe moe_migrated_revid =,4.777946850498661e-155,0.5,clarified the error message to say a variable,5.722633035689358e-155,0.25,make the <UNK> of the externs instead of the <UNK> <UNK>,0,0.0
https://github.com/Anuken/Mindustry/commit/46df7726c3b2a1346f13fb4c01def046435845fd,update bundle_uk_ua . properties,update bundle_uk_ua . properties,1.0,1.0,update bundle . properties,1.0547686614863434e-154,0.6,update bundle_uk_ua . properties,1.0,1.0
https://github.com/DrKLO/Telegram/commit/7fb9f0b85621940e0a5ba977278f6f27fc323046,fix apkdiff not checking entire files,fix ( apkdiff ) fix syntax error,1.331960397810445e-231,0.3333333333333333,"fix typo in "" <UNK> "" -> "" <UNK> """,1.0244914152188952e-231,0.16666666666666666,<UNK> . py should return <UNK>,0,0.0
https://github.com/real-logic/aeron/commit/1eca38ddc3720f6204ab9b5245f08aa232df51cb,remove use of register which should not be required,remove stray counter from <UNK> this <UNK> improves performance in <UNK>,1.0003688322288243e-231,0.1111111111111111,remove redundant null check in place,7.060301868108111e-232,0.1111111111111111,remove redundant register statement,4.3891732353810896e-232,0.2222222222222222
https://github.com/hazelcast/hazelcast/commit/83b052cd99e930993c59cfb5bf3933477bacee9b,remove empty static initializer from unit test for on master branch,fixed timeout issue with timeout version test,6.325072941044999e-232,0.09090909090909091,fix for http :// code . google . com / p / mybatis / issues / detail ? id =,8.614911585158347e-232,0.09090909090909091,fixed <UNK> <UNK> test case,3.6695469123219324e-232,0.09090909090909091
https://github.com/square/dagger/commit/acb4098975f016939836d013f19a988ed673010d,remove unused import,remove unused import,1.2213386697554703e-77,1.0,remove unused import,1.2213386697554703e-77,1.0,remove unused import,1.2213386697554703e-77,1.0
https://github.com/go-lang-plugin-org/go-lang-idea-plugin/commit/3a6e4e228f1cb33178e35ee1d0ac6981bdf81006,"do not resolve import "" builtin """,screen builtin menu init if <UNK> is done,1.0832677820940877e-231,0.2,checking if app is run only,0,0.0,fix for # <UNK> import on <UNK>,1.1200407237786664e-231,0.2
https://github.com/wordpress-mobile/WordPress-Android/commit/fdfc2e5995decbb91164f2b590b7d29b8e3a8622,change background color,change page indicator color,1.5319719891192393e-231,0.6666666666666666,change background color,1.2213386697554703e-77,1.0,update color resource,1.384292958842266e-231,0.3333333333333333
https://github.com/vespa-engine/vespa/commit/1e42ad5bb2e728b3d4c77120faa4f80ff0f92855,upgrade protoc jar maven plugin version,upgrade to latest version of protoc - jar - jar - jar - jar - plugin,1.362137122503591e-231,0.6666666666666666,upgrade to latest version of protoc - jar - maven - plugin 3 . 0 . 1,1.404215963202711e-231,0.8333333333333334,update pom . xml,0,0.0
https://github.com/M66B/XPrivacy/commit/d01e7c8e0e26de25cc43f13e39469f764183707a,updated compatibility section refs # 1340,update readme . md update readme,0,0.2,new version commit ' 1 . 4 . 12 ',0,0.0,updated readme,2.0732986305800918e-232,0.2
https://github.com/openhab/openhab1-addons/commit/632eb4b59c43e69e13fc2d5202ba160221852b3b,enocean bindingupdated enocean lib to work with more eep,updated enocean lib to v3 . 0 . 1 . 1,3.4077295621678842e-78,0.3333333333333333,updated <UNK> java lib version,5.474320712955125e-232,0.1111111111111111,added enocean lib library,2.73065165079649e-155,0.2222222222222222
https://github.com/robolectric/robolectric/commit/0d7ef54a8227251aa24fb106dced9e3f4b40329e,add getapplicationicon ( string ) to robolectricpackagemanager interface,support for new <UNK> drawable resource ( robolectric ),1.2508498911928379e-231,0.0,add nullable annotation for <UNK> ( unused ),1.4256605770826504e-231,0.16666666666666666,add <UNK> to robolectricpackagemanager string,5.474607971919403e-155,0.5
https://github.com/Alluxio/alluxio/commit/07deb32ee0151ed5dd62eacc50fbb4e0172fa8c1,format master in docker should never attempt to ssh to workers,use correct path to master,4.3638512969692e-232,0.09090909090909091,fix bug in docker build script,3.2941041993689e-155,0.18181818181818182,fix formatmaster formatmaster docker format,4.3638512969692e-232,0.09090909090909091
https://github.com/undertow-io/undertow/commit/51af3456b5fc084e16f4d7143b9b5ee1e605518c,parse form data using blocking io for blocking exchanges,make sure form of form form form is complete,1.0518351895246305e-231,0.1111111111111111,<UNK> does not work correctly on <UNK> message type <UNK> to reflect <UNK> state and attempts,0,0.0,fix for <UNK> <UNK> <UNK>,5.474320712955125e-232,0.1111111111111111
